id,text,label
1898,do i have any meetings on friday's afternoon,calendar_query
3252,get command exactly.,general_affirm
4559,can you repeat please.,general_repeat
4007,what is a good joke,general_joke
247,start a new email to george brown,email_sendemail
2819,what and who was i emailed about last week,email_query
6372,is the song by shakira,music_query
11069,what is level of traffic at washington,transport_traffic
1036,open irctc application and go to book ticket,transport_ticket
454,start coffee at six am,iot_coffee
4614,speak again please.,general_repeat
8780,please create a new tweet,social_post
11074,give me a current traffic report,transport_traffic
819,info on lisa ann please,qa_factoid
5093,blue lights please,iot_hue_lightchange
4404,how do i duct tape a gooseto apig,general_quirky
6010,what's still on the list,lists_query
7180,play my latest podcast,play_podcasts
4654,could you say one more time please.,general_repeat
2705,add dan@dancom to my contacts,email_addcontact
6745,play me a random audio book that has to do with love,play_audiobook
7627,what is six hundred euros in u. s. d.,qa_currency
2349,how do you zest a lime without a zester,cooking_recipe
4028,find funny jokes,general_joke
7852,how many oscars does morgan freeman have,qa_factoid
6198,i like jazz you should know,music_likeness
1931,is there valet service at the event,calendar_query
6672,please tell me some international news,news_query
1981,please delete all meetings of today after seven pm,calendar_remove
135,see if john is available for a meeting on monday,calendar_set
8029,what is six times sixty eight,qa_maths
6188,can you save this what a nice song for me,music_likeness
8207,show me the stock price for google,qa_stock
8139,will it be good to buy nike stock today,qa_stock
3150,please sent this email to my friend,email_sendemail
9821,how is the traffic situation in houston street,transport_traffic
3096,send an email to juanpedro@gmail dot com,email_sendemail
6934,start the poker game,play_game
1495,lessen the speaker volume,audio_volume_down
2564,tell me what time it is right now,datetime_query
6828,i would like to start this new audiobook,play_audiobook
5510,please turn the lights brighter,iot_hue_lightup
5294,turn off the living room light,iot_hue_lightoff
9405,when does the last train from work leave,transport_query
7963,what is the square of 4,qa_maths
4158,the command was wrong.,general_negate
10313,olly i want you cancel it.,general_commandstop
6364,is it possible for you to provide the likes of my music,music_query
6604,what's the latest news on donald trump,news_query
661,please keep tabs on how the presidential debates are going,news_query
494,lower the lights,iot_hue_lightdim
5414,i can't see anything,iot_hue_lighton
1743,i can't hear you can you say it again louder,audio_volume_up
9016,order spaghetti from spaghetti warehouse to bring home,takeaway_order
4680,stop and try what i've just said once more.,general_repeat
6353,when was this song recorded,music_query
7840,how many mega pixel is listed in the description of the canon,qa_factoid
2249,can you remind me to check my clothes in a hour,calendar_set
7525,what is the current exchange rate from u. s. d. to rupies,qa_currency
5052,make the living room blue,iot_hue_lightchange
3063,hi buddy send mail to my friend hellen regarding home builders are not accepted the offer,email_sendemail
5118,romantic light setting please,iot_hue_lightchange
7547,what is the exchange rate between u. s. d. and inr,qa_currency
5691,turn on the wemo plug socket,iot_wemo_on
5982,tell me what is on the list,lists_query
5520,make the light more brighter,iot_hue_lightup
6777,play it after five minutes,play_audiobook
3650,please can you confirm details.,general_confirm
7067,i want to hear tum hi ho next,play_music
8321,what's going on around the neighborhood,recommendation_events
4180,i am sorry but it's not correct response.,general_negate
9531,book an uber for one hour from now,transport_taxi
78,please increase the volume of the music hips don't lie,audio_volume_up
3117,send an email to my wife about next week weather,email_sendemail
5836,buying of groceries new list,lists_createoradd
3490,i want you just cancel it.,general_commandstop
7484,what is the dollar price in inr,qa_currency
2620,what is the current time in california,datetime_query
8851,what's hot social media topics,social_query
6439,check the current playing music title,music_query
4354,oh it's great job.,general_praise
2183,remind me to pick up john from the airport tonight at eight,calendar_set
10833,what does formidable mean,qa_definition
10659,i am interested in what emotions are conveyed in grateful dead music,music_query
3675,have no idea regarding to what to do.,general_dontcare
91,do i need to pick up the kids from anything today,calendar_query
3204,you have done it correcly.,general_affirm
3555,could you check and confirm detail please.,general_confirm
3418,would you shut up please.,general_commandstop
10286,excellent response to the command.,general_affirm
8405,where is a theatre in my area,recommendation_locations
1383,set an alarm for next tuesdays meeting,alarm_set
710,start poker game with me,play_game
2929,open the profile of allen from my contact,email_querycontact
6425,tell me the name of the song,music_query
5660,turn on wemo,iot_wemo_on
6081,please clean my shopping list,lists_remove
8412,locate local pizza shops,recommendation_locations
4705,activate robot vacuum,iot_cleaning
6617,latest updates on syrian civil war,news_query
7614,what is the us dollar euro exchange rate,qa_currency
2738,check all the new them emails and mark them star,email_query
2512,march tenth lands on what day of the week,datetime_query
2865,do i have an email from person a,email_query
10745,play all songs by martina mcbride,play_music
723,play hip hop songs,play_music
10062,please set the alarm for seven,alarm_set
4383,"excellent work, you've done well.",general_praise
9062,please order me some takeout,takeaway_order
500,dim the overhead lights a tad,iot_hue_lightdim
324,"this is unimportant, olly.",general_dontcare
9066,i'm hungry show me some takeaway food,takeaway_order
6775,play audiobook,play_audiobook
1572,please keep quiet for the next hour,audio_volume_mute
10155,remind me to pay the electricity bill on this weekend at nine am,calendar_set
9742,how long will it take me to drive to work today,transport_traffic
1618,speakers off,audio_volume_mute
8062,i want to know the result of twenty is to two,qa_maths
7298,list and play all theory podcasts under ten min,play_podcasts
10641,i love that song,music_likeness
6564,tell me the top stories in the news,news_query
3590,please can you check and confirm what just said.,general_confirm
9376,what time does the train from new york come in,transport_query
3991,tell joke,general_joke
2731,please check recent emails from new contact,email_query
4444,i want to know more about this person,general_quirky
6085,take that off there,lists_remove
9027,put an order in for two pizzas from dominoes,takeaway_order
2015,remove all the events in my calendar,calendar_remove
3667,"it does not matter with me, olly.",general_dontcare
6969,i want to play fifa seventeen,play_game
10182,what can i substitute butter with,cooking_recipe
5126,make the lights blue please,iot_hue_lightchange
9364,you need to find an alternate route to my destination,transport_query
2886,how many numbers are saved for alex,email_querycontact
2161,add event baseball practice five pm tonight,calendar_set
8813,get me latest updates from facebook,social_query
5098,light green,iot_hue_lightchange
8792,snapchat,social_post
1754,i need the volume to be louder,audio_volume_up
3943,will you explain me about what you have said once again please.,general_explain
532,raise all the lights on,iot_hue_lightup
280,olly can you shut down.,general_commandstop
5725,new item for list,lists_createoradd
674,pause resume,play_audiobook
9359,give me the driving directions from faripir to gurpur,transport_query
5670,please turn on wemo socket,iot_wemo_on
1332,set alarm at five am,alarm_set
3293,yes you have understood my instructions perfectly.,general_affirm
8250,is there any carnival taking place in our area,recommendation_events
8760,hello can you give the contact details for a particular service centre,social_post
2903,do i have a work number for susan,email_querycontact
2427,it is nine here what time is it in california,datetime_convert
6199,find lyrics of this song and save it it is very nice song,music_likeness
3892,what do you mean.,general_explain
9249,does peking garden take orders over the phone,takeaway_query
9879,what will be the weather on monday this week,weather_query
1153,what alarms do i got,alarm_query
5099,change the lights into green,iot_hue_lightchange
7265,please play the next episode in the podcast,play_podcasts
9657,buy me a ticket to take the train to atlanta,transport_ticket
8867,what are the latest tweets from the new york times,social_query
5984,tell me what's on my shopping list,lists_query
8757,please tweet a complaint about slow service at applebee's,social_post
2384,tell me the recipe to cook pav bhaji,cooking_recipe
5408,turn off the nearest light to me,iot_hue_lightoff
105,remove the board meeting and reschedule for next wednesday,calendar_remove
5222,give me low lighting in the kitchen,iot_hue_lightdim
10717,start playing from where i left off on the goblet of fire,play_audiobook
8494,what bars are around me,recommendation_locations
2211,remind me about my monday meeting with peter francis fifteen minutes before the meeting,calendar_set
6344,who is the singer of song,music_query
461,can you please turn on the coffee pot to make me coffee,iot_coffee
2617,hello what time it is now,datetime_query
7199,podcast play,play_podcasts
4474,i bought pre season baseball tickets,general_quirky
1190,show me the alarms i set,alarm_query
6809,lets listen to hunt for read october,play_audiobook
6234,that song was awesome can you repeat,music_likeness
2283,find easy recipe for almond milk,cooking_recipe
2695,add this email to my contacts,email_addcontact
3918,"s2, can not get this.",general_explain
1894,which is the next event coming up,calendar_query
1872,please tell me the main points of my two hundred meeting from this afternoon,calendar_query
10335,please will you check and confirm what i just said.,general_confirm
708,fight me in street fighter,play_game
632,when did pop it like it's hot come out,music_query
7220,start playing my most recent podcast,play_podcasts
7299,play next episode on podcast,play_podcasts
5304,please turn off right side of light,iot_hue_lightoff
551,start new smart socket,iot_wemo_on
9940,is it going to rain later,weather_query
6803,play recently added audiobook,play_audiobook
7630,please show me the exchange rate between the dollar and the yen,qa_currency
1229,let me know about the alarms you set,alarm_query
1451,set a reminder i need to wake up at five am every morning,alarm_set
9530,book me a cab,transport_taxi
6917,play football match for myself now,play_game
6091,delete my groceries list,lists_remove
5788,add bob to my list of contacts,lists_createoradd
4548,can you tell me what said once more.,general_repeat
9812,how long untill i get home,transport_traffic
5440,turn on all upstairs lights,iot_hue_lighton
4722,activate robot vacuum cleaner,iot_cleaning
3198,you have done that perfectly.,general_affirm
2828,please check whether the email of jancy has come,email_query
4566,tell me it one more again please.,general_repeat
10679,shuffle music by aaron carter,music_settings
1220,do i have alarms set,alarm_query
2379,let me know the recipe for preparing pasta,cooking_recipe
4466,see you,general_quirky
7845,where did rama go on his final journey,qa_factoid
9208,how long until my order is ready,takeaway_query
6386,which was that coldplay song i listened to yesterday evening can you play it again,music_query
8666,place family phone on instagram,social_post
9020,order me a large ham and olive pizza from dominos,takeaway_order
607,remove item four,lists_remove
10361,would you elaborate your words once again to me please.,general_explain
5171,dim the lights in the living room,iot_hue_lightdim
9887,is the sun gonna shine in devon this weekend,weather_query
124,add jim and jerry to event,calendar_set
9028,order chinese from china spring wonton soup and a small beef and broccoli,takeaway_order
10358,elaborate further on what you've just said to me please.,general_explain
9527,send an uber to me right now,transport_taxi
8133,what's the change in best buy stick,qa_stock
8366,what's going on tonight in sacramento,recommendation_events
7228,play most recent podcast upload,play_podcasts
3286,that's confirmed.,general_affirm
1698,i need you to have the volume louder,audio_volume_up
793,google definition for me,qa_definition
9275,what time does the first train depart from chicago,transport_query
1123,how many alarms are listed,alarm_query
2468,when it is nine in the east what time is it in the west,datetime_convert
9444,call me an uber to the movie theater,transport_taxi
699,lets play poker,play_game
10492,please start the coffee pot,iot_coffee
1548,can you make it a little quieter,audio_volume_down
9591,book train best deal,transport_ticket
10794,please play red fm,play_radio
9449,set up uber,transport_taxi
8336,can you tell me about any local events coming up,recommendation_events
7622,currency to currency rate,qa_currency
662,what's happening around the world,news_query
4203,i am sorry but you got that incorrectly.,general_negate
10424,"you rock, musch appreciated.",general_praise
4857,can you make me coffee now,iot_coffee
2911,find all the contacts named john,email_querycontact
5078,make the living room light orange,iot_hue_lightchange
3301,yeap good response.,general_affirm
436,can you wake the roomba for the kitchen,iot_cleaning
4021,can you find an animal joke for me,general_joke
6601,what is latest news about this world,news_query
6842,i want to start war and peace where i left off,play_audiobook
7372,search and play a radio station with news,play_radio
3076,send a mail to alex asking about the due payment,email_sendemail
9942,check and see what will be the weather condition in new jersey at eight am tomorrow,weather_query
9595,book a train ticket from canada to las vegas,transport_ticket
8803,do i have any private messages on any social media,social_query
3436,olly that will be all.,general_commandstop
4077,"nope, i did not say it.",general_negate
2093,can you empty my calendar,calendar_remove
2856,show me the email of jack,email_query
3746,anything is okay with me.,general_dontcare
1487,wake me at daybreak,alarm_set
3061,send email to newmail@gmail dot com,email_sendemail
6044,remove the second row from the list,lists_remove
3187,email my mother,email_sendemail
818,tell me when will indians economy touch that of americas,qa_factoid
5029,turn my lights to some random color,iot_hue_lightchange
3573,can you please check and confirm the detail.,general_confirm
9632,bring me ticket of train to city leeds,transport_ticket
1023,book a train ticket to canada this evening,transport_ticket
1761,unmute,audio_volume_up
7847,rowan atkinson info,qa_factoid
1822,rahul marriage reminder,calendar_query
3075,email my meeting details to my manager,email_sendemail
2407,at what temperature should i bake cookies,cooking_recipe
6546,what is the latest news from cbs,news_query
5497,brighten the lights in the hallway,iot_hue_lightup
2060,remove father's day from calendar,calendar_remove
1936,my weekly plan,calendar_query
4069,whats a good joke,general_joke
9041,order a twelve piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink,takeaway_order
1606,please hold for the next hour,audio_volume_mute
10531,please turn off the lights in patio,iot_hue_lightoff
6618,i need sport's news,news_query
3890,please explain me more on what you've just said.,general_explain
4935,brew coffee,iot_coffee
8212,what is amazon worth,qa_stock
1614,set music system to mute,audio_volume_mute
9068,yo order take out from jason's deli on sixth ave,takeaway_order
443,remove dust with vacuum cleaner,iot_cleaning
3432,olly would you shut off please.,general_commandstop
1611,turn the vibrate off from speaker,audio_volume_mute
7557,how much is the euro worth versus us dollar,qa_currency
5962,send me the last list uploaded,lists_query
284,"that's all, cancel it.",general_commandstop
1166,give me the alarm times for the next two days,alarm_query
8061,tell me the simple interest of seven with interest in two year,qa_maths
2933,is alex saved in my contacts list,email_querycontact
4504,what is your age,general_quirky
6153,remove mike stein from contacts list,lists_remove
2412,how do i braise a pork loin,cooking_recipe
10271,send an email to mom subject weather body what is the weather like there this week,email_sendemail
1897,please check my coming up events,calendar_query
2580,please tell me the current date,datetime_query
333,please will you clarify me more on that.,general_explain
6192,add this song to my favorite list,music_likeness
5651,turn on the wemo,iot_wemo_on
3485,can you just cancel it.,general_commandstop
1619,please do not speak,audio_volume_mute
7808,what are the climatic conditions in that area,qa_factoid
1070,what is the climate here today,weather_query
1819,search schedules for this week,calendar_query
10274,send email to daddy i'll be going to the birthday party,email_sendemail
5072,pink is all we need,iot_hue_lightchange
9042,is is taco o'clock yet,takeaway_order
10863,what is the answer to four plus four,qa_maths
4671,let us try your last things once more please.,general_repeat
2207,schedule dinner with sara and jamie,calendar_set
6741,book swan resume,play_audiobook
2946,please find a contact number of jayesh and tell me,email_querycontact
1912,is mary's birthday party tonight,calendar_query
5148,change the light to blue,iot_hue_lightchange
1524,lower the volume ten percent,audio_volume_down
2411,can you pull up a recipe for spaghetti,cooking_recipe
3104,send an email to jesse,email_sendemail
1999,can you delete all events from my calendar,calendar_remove
6012,read my list to me,lists_query
8296,recommend a blue grass band event within twenty miles of manchester ma this week,recommendation_events
7183,go to next episode,play_podcasts
3718,"this does not matter, olly.",general_dontcare
5143,make a contrast one,iot_hue_lightchange
1817,tell me what is on my calendar for tomorrow,calendar_query
3356,olly please cancel.,general_commandstop
4381,you have done that right appreciated.,general_praise
212,have i gotten any mail recently,email_query
7274,show me the previous episode,play_podcasts
8087,stock exchange rates,qa_stock
36,please sound an alarm three hours before a scheduled event,alarm_set
4994,change house light colors to blue,iot_hue_lightchange
95,list out my upcoming events,calendar_query
10230,read email,email_query
10494,make me a strong cup of coffee,iot_coffee
2251,thirteenth june is a day of election result please set it,calendar_set
3913,what did you mean by saying this.,general_explain
1674,i'm in a meeting please do not speak,audio_volume_mute
4212,"dammit, not right response.",general_negate
5602,make the smart socket turn off,iot_wemo_off
1100,please read out all the alarms that are set,alarm_query
9180,status for the pizza delivery from pizza hut,takeaway_query
729,play all third day,play_music
1252,remove tomorrow's alarm,alarm_remove
7261,play compassionate cook episode twenty three,play_podcasts
6944,load a fun game that i can play with you,play_game
831,what is the answer to this math question,qa_maths
5646,start the smart plug,iot_wemo_on
2725,tell me when i get new emails from principal lowry,email_query
238,hey please reply to last pawel's email,email_sendemail
3342,yes right.,general_affirm
8835,please tell me latest video going viral on twitter for topic narendra modi,social_query
7980,how much is one hundred and thirty six plus three hundred and eighty seven,qa_maths
6843,look for this playback in audiobook and play for me,play_audiobook
4440,an graphical images effects to be required,general_quirky
9676,book a train ticket to arrive in cambridge by eight thirty pm today,transport_ticket
4980,please start the coffee,iot_coffee
86,am i available at five pm on sunday,calendar_query
3112,send email to david davis email address,email_sendemail
10510,change the lighting to blue,iot_hue_lightchange
4718,activate the vacuum cleaner and use it,iot_cleaning
1321,remove the alarm,alarm_remove
8177,detail for stock price,qa_stock
8261,tell me the local events,recommendation_events
6048,i want to cancel the recording i have on the dvr list for this morning,lists_remove
525,i need the lights in here to be turned up to seven,iot_hue_lightup
6707,i want to finally read the mars trilogy,play_audiobook
7270,go to favourite list,play_podcasts
8793,please add complaint about the service in tweet to olive garden,social_post
2481,change the time zone from irish time zone to moscow time zone,datetime_convert
7984,subtract sixty from two hundred and forty four,qa_maths
7672,define perpetual,qa_definition
7116,play some boy band music,play_music
3084,reply to the mail with the following content hello you,email_sendemail
7764,describe a tomatillo,qa_definition
7129,play my preferred song,play_music
288,olly please can you shut up.,general_commandstop
7639,define a phrase blue sky research,qa_definition
9910,how's the weather like in beijing,weather_query
6281,great song for the commute,music_likeness
2671,add a new email in my contacts from john,email_addcontact
1047,just how bad is traffic on my commute,transport_traffic
6696,can you search trump,news_query
7884,longest river in the world,qa_factoid
6068,kill item,lists_remove
4937,i want to drink coffee,iot_coffee
7653,describe a romantic love,qa_definition
564,remind me to buy jeans on my shopping list,lists_createoradd
5785,put pencil on a new grocery list,lists_createoradd
7775,what an umbrella means,qa_definition
1216,if there any alarm is set then let me know,alarm_query
4798,turn the vacuum on,iot_cleaning
9867,in jaipur traffic level is high,transport_traffic
781,how much indian rupees per u. s. d. today,qa_currency
4893,i would like a cup of coffee,iot_coffee
5481,turn up the brightness of the lights,iot_hue_lightup
9823,what's traffic likexchange on four hundred and forty one,transport_traffic
5457,can you please turn up the lights,iot_hue_lightup
5624,turn wemo plug socket off,iot_wemo_off
5781,make me a new checklist,lists_createoradd
8241,what events are scheduled for this weekend in me area,recommendation_events
1143,when was the last alarm set,alarm_query
560,search the item,lists_createoradd
7629,what is the dollar against the pound,qa_currency
7079,i want to dance to the tune of raghu dixit,play_music
6965,please open go fish game and play it with me,play_game
7794,define session,qa_definition
4704,i want to turn on the robot vacuum cleaner,iot_cleaning
53,reduce volume,audio_volume_down
4910,please make me a coffee,iot_coffee
7765,give description of statue of liberty,qa_definition
7645,give me the definition of carion,qa_definition
10782,set radio,play_radio
2203,remind me to meet with steve at one pm tomorrow,calendar_set
351,do you have a joke,general_joke
673,i want to hear more audiobook,play_audiobook
10853,can cats eat fish,qa_factoid
1442,wake me up,alarm_set
5515,brighter,iot_hue_lightup
10557,i can't see let's make it brighter,iot_hue_lightup
1658,turn off speaker,audio_volume_mute
1861,what are the pending reminder for today evening,calendar_query
6277,i love this song,music_likeness
21,please cancel all alarms for tomorrow,alarm_remove
2528,what is the current date time group,datetime_query
767,play me a radio channel for trance music,play_radio
9200,does that restaurant deliver,takeaway_query
8799,is everyone on my facebook list watching the game,social_query
878,where is the closest restaurant,recommendation_locations
10551,turn the lights on brighter,iot_hue_lighton
5793,update work out list with new items,lists_createoradd
504,bedroom lights off now,iot_hue_lightoff
5434,lights on,iot_hue_lighton
6034,delete the item two from the list,lists_remove
2246,take note of today as my first date with bob,calendar_set
7117,next i want to hear shinedown,play_music
8291,get local events,recommendation_events
4120,i am sorry but i think you have messed up with my request.,general_negate
4808,activate the cleaner for furniture cleaning,iot_cleaning
6128,delete the list created yesterday,lists_remove
2727,what did the clinic say about my exams,email_query
2574,what day of the week is the first of march,datetime_query
2221,make a meeting with friend,calendar_set
6035,remove a list of employees,lists_remove
9782,how long will it take me to get to the west side,transport_traffic
5799,make a things to do list,lists_createoradd
8446,where can i shop as a local tourist,recommendation_locations
10806,how many dollars are in a pound,qa_currency
352,what's your favorite joke,general_joke
8594,what movies are going around me,recommendation_movies
9404,train times to glasgow,transport_query
5475,every light of room increase its intensity,iot_hue_lightup
9398,i would like to know the route the train will go to get to miami,transport_query
10145,delete lunch tomorrow,calendar_remove
11021,how far is the distance to rccg ikoyi lagos from here by train,transport_query
5878,can you tell me what the items on my grocery list are,lists_query
8447,what is the best italian restaurant around here,recommendation_locations
6265,send this song to my favorites,music_likeness
7391,i want to listen to the bob and tom show,play_radio
4567,i would like to hear what i've said again.,general_repeat
10023,tell me the current weather for danville il,weather_query
2548,what is the current time right now,datetime_query
3550,would you please check instruction.,general_confirm
6516,music change,music_settings
5645,turn on socket,iot_wemo_on
5183,dim the garden light by half,iot_hue_lightdim
4277,"it's perfect job, musch appreciated, olly.",general_praise
552,make the wemo go on,iot_wemo_on
2743,look at my email,email_query
3121,my friend john has sent me a invitation card to his newly bought home say thanks to him in his mail id,email_sendemail
4908,my coffee is cold please make more coffee,iot_coffee
4982,prepare a cup of coffee,iot_coffee
9772,how long to get to work,transport_traffic
3053,respond to all that i am on my way,email_sendemail
7674,what does apple of my eye mean,qa_definition
92,is there anything i need to be aware of,calendar_query
6594,has anything happened to mass effect,news_query
7579,what is the current exchange rate of euro to dollar,qa_currency
4629,will you retry please.,general_repeat
1258,twelve am removed,alarm_remove
9184,does shibaru sushi deliver,takeaway_query
6029,delete happy dance playlist,lists_remove
10078,decrease the volume to ten percent,audio_volume_down
6325,explanation of the song,music_query
3948,would you again clarify me on it.,general_explain
10994,what's up with my order,takeaway_query
10162,remind me the upcoming meeting at four am today,calendar_set
9824,is there heavy traffic on the i fifteen in las vegas right now,transport_traffic
7317,i am ready to hear the next episode of podcast,play_podcasts
740,please start the next podcast episode,play_podcasts
2607,what is the date for next tuesday,datetime_query
5042,make the room blue,iot_hue_lightchange
10091,can you please stop speaking,audio_volume_mute
9958,what a sunny day,weather_query
10174,how to make sausage,cooking_recipe
2577,twenty ninth march comes on what day,datetime_query
3155,reach by mail to my family,email_sendemail
7922,what is elvis favorite ride,qa_factoid
5994,what are the names of all my saved lists,lists_query
7915,when is president's day,qa_factoid
9893,will there be snow tomorrow,weather_query
1221,what time is my alarm set for tomorrow morning,alarm_query
3349,olly would you please shut up.,general_commandstop
3717,"i would not mind for any one, olly.",general_dontcare
3540,could you check what just said.,general_confirm
3336,you understood command perfectly.,general_affirm
9490,book a cab to office for me,transport_taxi
7771,what is the nuclear triad,qa_definition
2104,i am no longer attending the wedding on the tenth so remove it from my calendar,calendar_remove
190,get apahelp@yahoo dot com in my contacts,email_addcontact
9505,find the nearest uber,transport_taxi
2423,switch to eastern time zone,datetime_convert
378,"you are my hero, thank you very much, olly.",general_praise
9534,i need a taxi to pick me up at the house and take me downtown,transport_taxi
7374,start the radio,play_radio
10827,hey what's a book,qa_definition
10697,tell me the news about jallikattu in tamil nadu,news_query
10541,please turn off kitchen light,iot_hue_lightoff
3037,email james about the softball game james we need to get some refreshments before heading over,email_sendemail
9131,when did i place my order and what was the projected time it would take,takeaway_query
7700,describe the computer to me,qa_definition
6433,whats the name of the current song,music_query
3523,could you confirm what i just said please.,general_confirm
4471,find recent events of the celebrity,general_quirky
1692,hello beef up the volume a little bit,audio_volume_up
1171,list all of my upcoming alarms,alarm_query
3764,i don't really mind to choose any one.,general_dontcare
10889,local events,recommendation_events
1198,show me what alarm times i've set for the week,alarm_query
3248,yes that's correct.,general_affirm
8500,recommend pub in eighth and monte diablo,recommendation_locations
4405,what about tonight dinner with me,general_quirky
9584,i need the times for the south bound train on allison rd,transport_ticket
9706,i want a train ticket from los angeles to phoenix,transport_ticket
4372,"that's great one, thanks.",general_praise
4588,retry the last spoken.,general_repeat
7257,start playlist for podcast,play_podcasts
1762,increase the volume so that i can hear it in other room,audio_volume_up
8592,when is trolls playing,recommendation_movies
5459,make it brighter in here please,iot_hue_lightup
2569,show me the time in new york city,datetime_query
5034,make light color red,iot_hue_lightchange
3557,please can you check and confirm last thing i said.,general_confirm
2406,what is the best way to cook pasta al dente,cooking_recipe
652,repeat this song,music_settings
8647,tweet to mcdonalds saying that i found a hair in their burger,social_post
2849,what were the first number of email subjects i got today,email_query
187,add dan's email,email_addcontact
2077,no lunch date tomorrow,calendar_remove
3833,please explain me more on what you said.,general_explain
2797,new messages,email_query
1554,please do not talk for thirty minutes,audio_volume_mute
10952,tell my facebook group that i've arrived,social_post
962,where can i order pizza for delivery,takeaway_query
10815,what is exchange for the us and euro,qa_currency
2971,is bills house number in my contacts,email_querycontact
3119,now i need to write an email to my colleague,email_sendemail
9294,give me directions for the place,transport_query
7559,show me the exchange rate between czk and dollar,qa_currency
4275,oh it's nice one.,general_praise
343,do not get this.,general_explain
1682,i can't hear you speak up,audio_volume_up
2387,what do i need to make lamb pathia,cooking_recipe
4971,please help serve me coffee with a no sugar,iot_coffee
4687,please speak one more time again.,general_repeat
458,prepare some cups of coffee for us,iot_coffee
5511,please raise the light i am not comfortable at this,iot_hue_lightup
10784,rj raunak programme play on ninety two point seven fm,play_radio
1144,today how many alarms do i have set,alarm_query
2215,repeat birthday,calendar_set
6046,can you remove my to do list,lists_remove
5275,shut off the lights in the kitchen,iot_hue_lightoff
2608,what time is it on the east coast of the united states,datetime_query
482,can you change the living room lights to a softer color,iot_hue_lightchange
2572,how many birthday's are on twenty third,datetime_query
1463,i want to wake up at six am tomorrow please,alarm_set
4501,compare prices of dairy items in local shops,general_quirky
330,your words is not so clear.,general_explain
3661,"i do not really know, olly.",general_dontcare
5256,turn off bedroom light at nine thirty pm,iot_hue_lightoff
3656,can you confirm what said please.,general_confirm
3865,explain further please.,general_explain
4131,"uh no, i think incorrect command.",general_negate
5257,turn off this light,iot_hue_lightoff
5897,how many eggs are on my grocery list,lists_query
9357,how much is a round trip train ticket to go to new york,transport_query
2485,if it's midnight in colorado what time is it in munich,datetime_convert
9645,book me a train ticket for saturday,transport_ticket
1194,please read me my alarms,alarm_query
8656,take me to the huffington post website,social_post
5861,display my list,lists_query
8837,did renee just post to my facebook feed,social_query
6095,find apple on list and remove,lists_remove
7056,play the song for me,play_music
6602,tell me about the presidential race,news_query
3220,yeap get that right.,general_affirm
1125,list alarms,alarm_query
5517,please brighten the room,iot_hue_lightup
2315,recipes,cooking_recipe
10741,song next,play_music
10632,remove the milk from the shopping list,lists_remove
165,what time will it be locally at nine am bangalore india time,datetime_convert
8516,what is the best mexican restaurant in seattle,recommendation_locations
7756,can i get the definition to ambulance,qa_definition
7590,currency conversion of u. s. d. and eur,qa_currency
5613,turn off the smart plug,iot_wemo_off
2729,have i gotten any new emails from mary,email_query
9497,book me a taxi to leith in half an hour,transport_taxi
9547,call a taxi for me to arrive tonight at five,transport_taxi
5701,show a new list,lists_createoradd
8541,best reviews restaurant in south sacramento,recommendation_locations
2914,what is mr taxi's phone number it is in my contacts,email_querycontact
10737,tag you're it,play_game
2722,refresh the inbox and update about any unread mails,email_query
11029,what time does the last train arrive in dallas,transport_query
8864,trending social media,social_query
10016,how cold is it outside,weather_query
1591,mute the volume,audio_volume_mute
3226,yeap correct response.,general_affirm
4523,what is your mood today,general_quirky
10604,refresh my list and tell me whats on it,lists_query
8534,please recommend a restaurant in seattle,recommendation_locations
6550,is anything different today about blank,news_query
2511,can you tell me the current time in dallas texas,datetime_query
4359,"it's good job, i appreciate it.",general_praise
4351,"it's amazing job, thank you very much, olly.",general_praise
846,stock price for sprint,qa_stock
6805,play the scarlet letter,play_audiobook
7551,what is the exchange rate of u. s. d. to cdn,qa_currency
3083,send a confirmation email to sandy,email_sendemail
502,off all the lights on the right side,iot_hue_lightoff
6193,i like rock music,music_likeness
2046,can you take out dentist appointment from my calendar,calendar_remove
123,notify me when the event is going to take place,calendar_set
11028,show me the path of nearest railway station,transport_query
2268,what food is good,cooking_recipe
5496,raise the lamp's light,iot_hue_lightup
6297,i like vocals,music_likeness
784,how much australian dollars one can buy for one pound sterling,qa_currency
9775,what is the traffic like right now,transport_traffic
3674,"wouldn't know, olly.",general_dontcare
2212,show me the events in my work calendar for next week,calendar_set
7120,play for me the music by madonna,play_music
4999,make the lights shine blue,iot_hue_lightchange
1086,have i set any alarm for today,alarm_query
4828,go near vacuum cleaner,iot_cleaning
8360,which pubs participate in the jazz festival,recommendation_events
2489,change this time zone to washington,datetime_convert
5102,change the color of my lights to something random,iot_hue_lightchange
4531,opinion about latest gadgets,general_quirky
10300,yeah it's good.,general_affirm
7634,what is the exchange rate between us dollars and bitcoin,qa_currency
5135,turn lights blue,iot_hue_lightchange
3800,don't bother.,general_dontcare
3332,yeap perfect.,general_affirm
4856,i would like a coffee now,iot_coffee
70,i need to mute the speaker,audio_volume_mute
1271,turn off all of my alarms,alarm_remove
2984,contacts,email_querycontact
3462,would you please shut down.,general_commandstop
6453,what year did this song come out,music_query
5209,dim the lights to level two,iot_hue_lightdim
10400,"shit, not correct response.",general_negate
6056,remove my list of contacts from work,lists_remove
6607,what are the top stories on cnn,news_query
5707,add oil change to my to do list,lists_createoradd
